PH	OC	Mg	N	P	K	Zn	Fe	Cu	Mn	Sand	Silt	Clay	CaCO3	CEC	Fertility_Class
7.28	1.08	1.59	103	19.06	53	0.62	4.35	0.95	3.88	76.9	8.55	7.46	6.77	8.7	Low
7.28	0.69	4.24	15	22.99	94	0.51	2.95	0.73	3.09	65.55	5.33	2.98	9.56	11.64	Low
7.28	1.08	1.59	103	19.06	53	0.62	4.35	0.95	3.88	76.9	8.55	7.46	6.77	8.7	Low
7.28	1.08	1.59	13	9.06	33	0.62	4.35	0.65	3.88	56.9	7.55	7.46	5.77	4.7	Very Low
7.28	0.76	4.24	15	22.99	14	0.51	2.95	0.73	3.09	55.55	5.33	2.08	5.56	9.64	Very Low
7.28	1.08	1.59	13	9.06	33	0.62	4.35	0.65	3.88	56.9	7.55	7.46	5.77	4.7	Very Low
7.28	1.31	3.68	300	17.17	197	1.27	4.62	0.3	2.59	82.31	16.85	13.73	10.31	13.05	High
7.28	1.31	3.68	300	17.17	197	1.27	4.62	0.3	2.59	82.31	16.85	13.73	10.31	13.05	High
7.28	1.31	3.68	300	17.17	197	1.27	4.62	0.3	2.59	82.31	16.85	13.73	10.31	13.05	High
7.28	0.77	5.95	193	12.02	255	0.44	3.29	0.24	5.94	92.13	9.16	11.25	10.26	12.08	Moderate
7.28	1.08	1.59	103	19.06	153	0.62	7.35	0.95	3.88	76.9	8.55	7.46	6.77	8.7	Moderate
7.28	1.08	1.59	103	19.06	153	0.62	7.35	0.95	3.88	76.9	8.55	7.46	6.77	8.7	Moderate
7.28	0.77	5.95	193	12.02	255	0.44	3.29	0.24	5.94	92.13	9.16	11.25	10.26	12.08	Moderate
7.28	1.08	1.59	103	19.06	153	0.62	7.35	0.95	3.88	76.9	8.55	7.46	6.77	8.7	Moderate
7.28	1.08	1.59	103	19.06	153	0.62	7.35	0.95	3.88	76.9	8.55	7.46	6.77	8.7	Moderate
7.28	0.77	5.95	193	12.02	255	0.44	3.29	0.24	5.94	92.13	9.16	11.25	10.26	12.08	Moderate
7.29	2.45	2.39	63	18.66	29	0.34	2.47	0.46	5.25	61.38	6.46	8.59	4.09	12.1	Low
7.29	0.76	2.41	23	16.62	28	1.08	2.41	0.63	1.94	66.38	5.39	7.42	3.83	8.16	Low
7.29	2.45	2.39	63	18.66	29	0.34	2.47	0.46	5.25	61.38	6.46	8.59	4.09	12.1	Low
7.29	0.76	2.41	23	16.62	28	1.08	2.41	0.63	1.94	66.38	5.39	7.42	3.83	8.16	Low
7.29	2.45	2.09	23	12.25	19	0.34	2.47	0.46	5.25	51.38	6.46	4.59	4.09	5.1	Very Low
7.29	0.76	1.41	23	9.62	28	1.08	2.41	0.63	1.94	56.38	5.39	7.42	3.83	4.16	Very Low
7.29	2.45	2.09	23	12.25	19	0.34	2.47	0.46	5.25	51.38	6.46	4.59	4.09	5.1	Very Low
7.29	0.76	1.41	23	9.62	28	1.08	2.41	0.63	1.94	56.38	5.39	7.42	3.83	4.16	Very Low
7.29	0.56	4.41	213	26.62	259	0.08	4.41	0.63	1.94	86.38	5.39	7.42	2.83	18.16	Moderate
7.29	3.45	2.39	163	18.66	129	0.34	5.47	0.46	5.25	91.38	12.46	8.59	4.09	12.1	Moderate
7.29	0.56	4.41	213	26.62	259	0.08	4.41	0.63	1.94	86.38	5.39	7.42	2.83	18.16	Moderate
7.29	3.45	2.39	163	18.66	129	0.34	5.47	0.46	5.25	91.38	12.46	8.59	4.09	12.1	Moderate
7.29	0.56	4.41	213	26.62	259	0.08	4.41	0.63	1.94	86.38	5.39	7.42	2.83	18.16	Moderate
7.29	3.45	2.39	163	18.66	129	0.34	5.47	0.46	5.25	91.38	12.46	8.59	4.09	12.1	Moderate
7.29	0.56	4.41	213	26.62	259	0.08	4.41	0.63	1.94	86.38	5.39	7.42	2.83	18.16	Moderate
7.29	3.45	2.39	163	18.66	129	0.34	5.47	0.46	5.25	91.38	12.46	8.59	4.09	12.1	Moderate
7.29	0.56	4.41	213	26.62	259	0.08	4.41	0.63	1.94	86.38	5.39	7.42	2.83	18.16	Moderate
7.3	2.82	1.27	429	54.26	386	0.49	4.75	0.46	3.05	91.01	9.93	7.38	12.71	14.16	Very High
7.3	2.82	1.27	429	54.26	386	0.49	4.75	0.46	3.05	91.01	9.93	7.38	12.71	14.16	Very High
7.3	1.04	2.27	16	23.13	14	0.79	3.22	0.92	2.96	66.8	5.8	8.5	8.59	8.23	Low
7.3	1.23	2.89	92	13.55	40	0.58	2.45	0.98	2.68	65.95	5.6	7.69	6.29	6.53	Low
7.3	1.04	2.27	16	23.13	14	0.79	3.22	0.92	2.96	66.8	5.8	8.5	8.59	8.23	Low
7.3	1.23	2.89	92	13.55	40	0.58	2.45	0.98	2.68	65.95	5.6	7.69	6.29	6.53	Low
7.3	1.04	2.27	16	23.13	14	0.79	3.22	0.92	2.96	66.8	5.8	8.5	8.59	8.23	Low
7.3	0.85	2.27	16	23.13	14	0.79	3.22	0.92	2.96	66.8	5.8	8.5	8.59	8.23	Very Low
7.3	0.23	2.49	12	9.05	15	0.58	2.45	0.25	2.08	45.95	5.06	4.69	6.29	6.53	Very Low
7.3	0.73	2.27	16	23.13	14	0.79	3.22	0.92	2.96	66.8	5.8	8.5	8.59	8.23	Very Low
7.32	4.99	5.28	451	20.92	305	0.27	7.29	0.3	5.34	92.49	10.71	10.68	18	14.1	Very High
7.32	4.99	5.28	451	20.92	305	0.27	7.29	0.3	5.34	92.49	10.71	10.68	18	14.1	Very High
7.32	4.99	5.28	451	20.92	305	0.27	7.29	0.3	5.34	92.49	10.71	10.68	18	14.1	Very High
7.32	2.13	2.23	113	18.49	176	0.22	2.43	0.55	7.38	72.72	6.53	14.89	3.7	24.33	Moderate
7.32	2.13	2.23	113	18.49	176	0.22	2.43	0.55	7.38	72.72	6.53	14.89	3.7	24.33	Moderate
7.33	1.71	1.47	59	12.11	40	0.57	4.62	0.98	2.93	77.42	9.95	7.46	5.93	8.25	Low
7.33	2.83	2.71	89	18.47	71	0.55	1.32	0.58	2.72	69.35	3.85	5.33	9.34	2.95	Low
7.33	2.49	1.46	27	14.37	34	0.53	3.23	0.64	3.76	35.17	7.17	6.29	7.36	9.97	Low
7.33	1.71	1.47	59	12.11	40	0.57	4.62	0.98	2.93	77.42	9.95	7.46	5.93	8.25	Low
7.33	2.83	2.71	89	18.47	71	0.55	1.32	0.58	2.72	69.35	3.85	5.33	9.34	2.95	Low
7.33	2.49	1.46	27	14.37	34	0.53	3.23	0.64	3.76	35.17	7.17	6.29	7.36	9.97	Low
7.33	1.71	1.47	59	12.11	40	0.57	4.62	0.98	2.93	77.42	9.95	7.46	5.93	8.25	Low
7.33	2.49	1.46	17	5.22	14	0.53	3.23	0.64	3.76	50.17	7.17	6.29	7.36	9.97	Very Low
7.33	0.71	1.47	29	12.11	10	0.57	4.62	0.98	2.93	47.42	7.95	7.46	5.93	3.25	Very Low
7.33	2.83	2.71	29	18.47	21	0.35	1.32	0.28	2.72	49.35	3.85	5.33	4.34	2.95	Very Low
7.33	2.83	2.71	29	18.47	21	0.35	1.32	0.28	2.72	49.35	3.85	5.33	4.34	2.95	Very Low
7.33	2.49	1.46	17	5.22	14	0.53	3.23	0.64	3.76	50.17	7.17	6.29	7.36	9.97	Very Low
7.33	0.71	1.47	29	12.11	10	0.57	4.62	0.98	2.93	47.42	7.95	7.46	5.93	3.25	Very Low
7.33	2.34	0.77	222	21.96	302	2	5.43	0.92	1.49	95.17	9.68	6.87	6.14	16.54	High
7.33	2.34	0.77	222	21.96	302	2	5.43	0.92	1.49	95.17	9.68	6.87	6.14	16.54	High
7.33	1.33	2.94	376	19.63	179	0.38	4.25	0.5	1.21	86.39	6.49	9.26	14.98	3.25	Moderate
7.33	2.49	6.46	127	14.37	134	0.53	3.23	0.64	3.76	70.17	7.17	6.29	7.36	9.97	Moderate
7.33	2.49	6.46	127	14.37	134	0.53	3.23	0.64	3.76	70.17	7.17	6.29	7.36	9.97	Moderate
7.33	1.33	2.94	376	19.63	179	0.38	4.25	0.5	1.21	86.39	6.49	9.26	14.98	3.25	Moderate
7.33	2.49	6.46	127	14.37	134	0.53	3.23	0.64	3.76	70.17	7.17	6.29	7.36	9.97	Moderate
7.33	2.49	6.46	127	14.37	134	0.53	3.23	0.64	3.76	70.17	7.17	6.29	7.36	9.97	Moderate
7.34	1.34	3.09	20	12.2	70	0.26	3.43	0.46	5.37	65.98	4.33	6.9	2.85	15.77	Low
7.34	0.65	1.34	86	5.33	27	0.48	2.72	0.67	2.78	64.01	3.79	14.02	10.62	6.61	Low
7.34	1.34	3.09	20	12.2	70	0.26	3.43	0.46	5.37	65.98	4.33	6.9	2.85	15.77	Low
7.34	0.65	1.34	86	5.33	27	0.48	2.72	0.67	2.78	64.01	3.79	14.02	10.62	6.61	Low
7.34	1.34	3.09	24	12.2	20	0.26	3.43	0.46	5.37	55.98	4.33	6.9	2.85	5.77	Very Low
7.34	0.65	1.34	26	5.33	27	0.48	2.72	0.67	2.78	64.01	3.79	9.02	6.62	6.61	Very Low
7.34	0.65	1.34	26	5.33	27	0.48	2.72	0.67	2.78	64.01	3.79	9.02	6.62	6.61	Very Low
7.34	0.65	1.34	156	13.33	137	0.48	5.72	0.67	2.78	84.01	3.79	9.02	8.62	7.61	Moderate
7.34	0.65	1.34	156	13.33	137	0.48	5.72	0.67	2.78	84.01	3.79	9.02	8.62	7.61	Moderate
7.34	0.65	1.34	156	13.33	137	0.48	5.72	0.67	2.78	84.01	3.79	9.02	8.62	7.61	Moderate
7.35	4.71	1.23	206	59.97	365	0.45	4.95	0.68	2.41	71.08	13.99	9.5	11.04	19.2	Very High
7.35	4.71	1.23	206	59.97	365	0.45	4.95	0.68	2.41	71.08	13.99	9.5	11.04	19.2	Very High
7.35	1	4.44	80	18.79	90	0.54	2.26	0.79	4.03	66.52	3.92	8.91	8.05	5.94	Low
7.35	2.5	2.23	45	27.5	87	1.85	6.49	0.98	2.71	64.25	3.17	3.01	6.56	7.54	Low
7.35	1	4.44	80	18.79	90	0.54	2.26	0.79	4.03	66.52	3.92	8.91	8.05	5.94	Low
7.35	2.5	2.23	45	27.5	87	1.85	6.49	0.98	2.71	64.25	3.17	3.01	6.56	7.54	Low
7.35	1	4.44	80	18.79	90	0.54	2.26	0.79	4.03	66.52	3.92	8.91	8.05	5.94	Low
7.35	0.56	4.44	20	8.79	30	0.54	2.26	0.79	2.03	46.52	3.92	8.91	8.05	5.94	Very Low
7.35	2.5	2.23	25	17.5	27	1.85	2.49	0.58	2.71	64.25	3.17	3.01	3.56	3.54	Very Low
7.35	0.56	4.44	20	8.79	30	0.54	2.26	0.79	2.03	46.52	3.92	8.91	8.05	5.94	Very Low
7.36	2.44	6.35	214	58.09	186	0.82	8.75	0.56	2.48	95.91	8.74	8.74	8.05	13.79	Very High
7.36	2.44	6.35	214	58.09	186	0.82	8.75	0.56	2.48	95.91	8.74	8.74	8.05	13.79	Very High
7.36	2.44	6.35	214	58.09	186	0.82	8.75	0.56	2.48	95.91	8.74	8.74	8.05	13.79	Very High
7.36	2.68	2.56	74	19.9	35	0.59	4.64	0.35	2.17	73.11	5.63	9.68	8.18	8.4	Low
7.36	2.17	2.59	59	14.69	36	0.85	2.37	0.4	1.78	69.5	7.91	7.08	8.06	15.75	Low
7.36	1.04	1.82	35	12.65	32	1.21	4.45	0.54	2.18	62.85	8.47	14.5	5.61	7.61	Low
7.36	2.68	2.56	74	19.9	35	0.59	4.64	0.35	2.17	73.11	5.63	9.68	8.18	8.4	Low
7.36	2.17	2.59	59	14.69	36	0.85	2.37	0.4	1.78	69.5	7.91	7.08	8.06	15.75	Low
7.36	1.04	1.82	35	12.65	32	1.21	4.45	0.54	2.18	62.85	8.47	14.5	5.61	7.61	Low
7.36	2.68	2.56	74	19.9	35	0.59	4.64	0.35	2.17	73.11	5.63	9.68	8.18	8.4	Low
7.36	0.81	1.82	25	10.65	22	1.21	4.45	0.54	2.18	62.85	8.47	14.5	5.61	7.61	Very Low
7.36	2.68	2.56	14	9.9	15	0.59	4.64	0.35	2.17	43.11	5.63	9.68	5.18	8.4	Very Low
7.36	2.17	2.59	19	4.69	16	0.45	2.37	0.4	1.78	49.5	7.91	5.08	8.06	5.75	Very Low
7.36	0.74	1.82	25	10.65	22	1.21	4.45	0.54	2.18	62.85	8.47	14.5	5.61	7.61	Very Low
7.36	2.68	2.56	14	9.9	15	0.59	4.64	0.35	2.17	43.11	5.63	9.68	5.18	8.4	Very Low
7.36	2.17	2.59	159	24.69	136	1.85	2.37	0.4	1.78	79.5	7.91	7.08	8.06	15.75	Moderate
7.36	1.04	1.82	315	12.65	322	1.21	4.45	0.54	2.18	92.85	8.47	14.5	5.61	7.61	Moderate
7.36	1.04	1.82	315	12.65	322	1.21	4.45	0.54	2.18	92.85	8.47	14.5	5.61	7.61	Moderate
7.36	2.17	2.59	159	24.69	136	1.85	2.37	0.4	1.78	79.5	7.91	7.08	8.06	15.75	Moderate
7.36	1.04	1.82	315	12.65	322	1.21	4.45	0.54	2.18	92.85	8.47	14.5	5.61	7.61	Moderate
7.36	1.04	1.82	315	12.65	322	1.21	4.45	0.54	2.18	92.85	8.47	14.5	5.61	7.61	Moderate
7.37	1.06	5.23	409	57.46	107	1.77	5.02	0.97	3.2	87.18	10.3	10.3	13.13	14.65	Very High
7.37	1.06	5.23	409	57.46	107	1.77	5.02	0.97	3.2	87.18	10.3	10.3	13.13	14.65	Very High
7.38	1.93	2.33	164	24.97	333	1.59	5.36	0.52	6.47	91.23	6.19	6.71	17.01	16.71	Very High
7.38	1.93	2.33	164	24.97	333	1.59	5.36	0.52	6.47	91.23	6.19	6.71	17.01	16.71	Very High
7.43	3.47	4.81	135	59.27	263	1.19	5.39	0.83	2.49	93.28	11.49	11.49	10.93	17.12	Very High
7.43	3.47	4.81	135	59.27	263	1.19	5.39	0.83	2.49	93.28	11.49	11.49	10.93	17.12	Very High
7.44	3.8	1.09	59	20.39	42	0.44	3.75	0.7	6.48	66.9	9.59	7.89	9.8	3.93	Low
7.44	3.8	1.09	59	20.39	42	0.44	3.75	0.7	6.48	66.9	9.59	7.89	9.8	3.93	Low
7.44	3.8	1.09	29	15.79	22	0.44	2.75	0.7	1.28	56.9	9.59	6.89	6.8	2.03	Very Low
7.44	3.8	1.09	159	20.39	142	0.44	5.75	0.7	6.48	76.19	10.59	7.89	9.8	3.93	Moderate
7.44	3.8	1.09	159	20.39	142	0.44	5.75	0.7	6.48	76.19	10.59	7.89	9.8	3.93	Moderate
7.44	3.8	1.09	159	20.39	142	0.44	5.75	0.7	6.48	76.19	10.59	7.89	9.8	3.93	Moderate
7.44	3.8	1.09	159	20.39	142	0.44	5.75	0.7	6.48	76.19	10.59	7.89	9.8	3.93	Moderate
7.45	3.56	0.59	23	11.69	80	0.54	4.19	0.98	3.84	35.61	6.14	9.8	3.05	8.74	Low
7.45	3.56	0.59	23	11.69	80	0.54	4.19	0.98	3.84	35.61	6.14	9.8	3.05	8.74	Low
7.45	3.56	0.59	23	9.69	35	0.54	2.19	0.98	3.84	40.41	6.14	9.8	2.05	6.74	Very Low
7.45	3.56	0.59	23	9.69	35	0.54	2.19	0.98	3.84	40.41	6.14	9.8	2.05	6.74	Very Low
7.45	3.56	0.59	123	11.69	280	0.54	6.19	0.98	3.84	70.61	13.14	9.8	3.05	12.74	Moderate
7.45	3.56	0.59	123	11.69	280	0.54	6.19	0.98	3.84	70.61	13.14	9.8	3.05	12.74	Moderate
7.45	3.56	0.59	123	11.69	280	0.54	6.19	0.98	3.84	70.61	13.14	9.8	3.05	12.74	Moderate
7.46	1.1	5.78	225	54.87	219	0.89	3.73	0.88	3.18	96.35	17.34	8.67	8.02	20.88	Very High
7.46	3.83	3.69	161	17.94	130	0.46	7.95	0.94	7.64	82.99	9.57	10.29	7.7	15.09	Very High
7.46	1.1	5.78	225	54.87	219	0.89	3.73	0.88	3.18	96.35	17.34	8.67	8.02	20.88	Very High
7.46	3.83	3.69	161	17.94	130	0.46	7.95	0.94	7.64	82.99	9.57	10.29	7.7	15.09	Very High
7.46	3.86	1.41	18	10.22	47	0.94	3.41	0.24	4.26	62.45	7.1	9.64	5.07	6.75	Low
7.46	3.86	1.41	18	10.22	47	0.94	3.41	0.24	4.26	62.45	7.1	9.64	5.07	6.75	Low
7.46	3.86	1.41	18	10.22	47	0.94	3.41	0.24	4.26	62.45	7.1	9.64	5.07	6.75	Low
7.46	1.46	1.41	18	8.22	37	0.24	3.41	0.24	4.26	62.45	7.1	9.64	5.07	6.75	Very Low
7.46	1.46	1.41	18	8.22	37	0.24	3.41	0.24	4.26	62.45	7.1	9.64	5.07	6.75	Very Low
7.46	0.69	3.62	386	35.04	125	1.03	7.23	0.4	6.05	86.58	6.97	9.54	15.48	2.82	High
7.46	0.69	3.62	386	35.04	125	1.03	7.23	0.4	6.05	86.58	6.97	9.54	15.48	2.82	High
7.46	0.69	3.62	386	35.04	125	1.03	7.23	0.4	6.05	86.58	6.97	9.54	15.48	2.82	High
7.47	1.73	5.95	53	12.52	76	0.71	2.87	0.84	3.46	74.79	7.5	7.76	6.91	5.13	Low
7.47	1.73	5.95	53	12.52	76	0.71	2.87	0.84	3.46	74.79	7.5	7.76	6.91	5.13	Low
7.47	1.73	2.55	23	5.52	46	0.71	2.87	0.84	1.46	56.79	7.5	5.76	6.91	3.13	Very Low
7.47	3.73	5.95	153	12.52	176	0.71	2.87	0.84	3.46	74.79	7.5	7.76	10.91	5.13	Moderate
7.47	3.73	5.95	153	12.52	176	0.71	2.87	0.84	3.46	74.79	7.5	7.76	10.91	5.13	Moderate
7.48	2	1.16	30	7.77	72	0.7	4.2	0.98	6.8	63.77	7.67	9.64	9.2	4.48	Low
7.48	2.17	3.85	48	15.25	18	0.59	3.28	0.93	2.49	75.92	4.66	9.75	8.66	10.31	Low
7.48	2	1.16	30	7.77	72	0.7	4.2	0.98	6.8	63.77	7.67	9.64	9.2	4.48	Low
7.48	2.17	3.85	48	15.25	18	0.59	3.28	0.93	2.49	75.92	4.66	9.75	8.66	10.31	Low
7.48	1.17	1.85	28	15.25	18	0.59	3.28	0.93	1.49	54.92	4.66	5.75	8.66	5.31	Very Low
7.48	0.22	1.16	30	7.77	22	0.7	4.2	0.58	6.8	63.77	7.67	9.64	9.2	4.48	Very Low
7.48	1.17	1.85	28	15.25	18	0.59	3.28	0.93	1.49	54.92	4.66	5.75	8.66	5.31	Very Low
7.52	4.09	4.71	424	52.22	156	1.62	8.55	0.84	4.14	80.94	15.63	12.03	2.54	16.05	Very High
7.52	4.09	4.71	424	52.22	156	1.62	8.55	0.84	4.14	80.94	15.63	12.03	2.54	16.05	Very High
7.52	4.2	1.05	46	15.24	64	0.58	2.89	0.28	2.24	63.95	8.13	4.89	7.16	9.66	Low
7.52	4.2	1.05	46	15.24	64	0.58	2.89	0.28	2.24	63.95	8.13	4.89	7.16	9.66	Low
7.52	1.2	1.05	26	9.24	24	0.58	2.89	0.28	2.24	53.95	6.13	4.89	7.16	6.66	Very Low
7.53	2.42	2.29	35	14.19	54	0.93	2.29	0.56	7.84	61.5	4.3	7.77	7.46	8.2	Low
7.53	2.42	2.29	35	14.19	54	0.93	2.29	0.56	7.84	61.5	4.3	7.77	7.46	8.2	Low
7.53	2.42	2.29	25	8.19	24	0.63	2.29	0.56	3.84	41.5	4.3	7.77	5.26	3.2	Very Low
7.53	2.42	2.29	135	24.19	154	0.93	2.29	0.56	7.84	91.5	4.3	8.87	9.46	8.2	Moderate
7.53	2.42	2.29	135	24.19	154	0.93	2.29	0.56	7.84	91.5	4.3	8.87	9.46	8.2	Moderate
7.56	2.57	1.87	39	11.35	82	0.66	4.58	0.29	2.52	61.4	8.9	9.33	9.52	9.02	Low
7.56	2.57	1.87	39	11.35	82	0.66	4.58	0.29	2.52	61.4	8.9	9.33	9.52	9.02	Low
7.56	2.57	1.87	39	11.35	82	0.66	4.58	0.29	2.52	61.4	8.9	9.33	9.52	9.02	Low
7.56	0.57	1.87	19	11.35	22	0.66	4.58	0.29	2.52	41.4	8.9	5.33	9.52	6.02	Very Low
7.56	0.57	1.87	19	11.35	22	0.66	4.58	0.29	2.52	41.4	8.9	5.33	9.52	6.02	Very Low
7.57	4.59	3.79	53	17.03	68	0.36	2.33	0.26	7.95	63.36	8.53	6.92	2.51	7.04	Low
7.57	4.59	3.79	53	17.03	68	0.36	2.33	0.26	7.95	63.36	8.53	6.92	2.51	7.04	Low
7.57	2.59	1.59	13	7.03	28	0.36	2.33	0.26	7.95	43.36	8.53	6.92	2.51	7.04	Very Low
7.57	4.4	2.93	155	16.95	188	0.92	4.86	0.67	1.39	89.66	8.21	6.88	9.49	4.84	Moderate
7.57	4.59	3.79	153	17.03	168	0.36	3.33	0.26	7.95	73.36	8.53	9.92	2.51	17.04	Moderate
7.57	4.59	3.79	153	17.03	168	0.36	3.33	0.26	7.95	73.36	8.53	9.92	2.51	17.04	Moderate
7.57	4.4	2.93	155	16.95	188	0.92	4.86	0.67	1.39	89.66	8.21	6.88	9.49	4.84	Moderate
7.57	4.59	3.79	153	17.03	168	0.36	3.33	0.26	7.95	73.36	8.53	9.92	2.51	17.04	Moderate
7.57	4.59	3.79	153	17.03	168	0.36	3.33	0.26	7.95	73.36	8.53	9.92	2.51	17.04	Moderate
7.57	4.4	2.93	155	16.95	188	0.92	4.86	0.67	1.39	89.66	8.21	6.88	9.49	4.84	Moderate
7.58	2.42	3.49	17	15.66	41	0.79	3.4	0.38	1.9	64.39	7.5	6.14	8.01	8.22	Low
7.58	2.42	3.49	17	15.66	41	0.79	3.4	0.38	1.9	64.39	7.5	6.14	8.01	8.22	Low
7.58	2.42	0.49	15	12.06	21	0.59	2.04	0.38	1.9	54.39	7.5	6.14	8.01	8.22	Very Low
7.58	2.42	0.49	15	12.06	21	0.59	2.04	0.38	1.9	54.39	7.5	6.14	8.01	8.22	Very Low
7.58	4.25	3.15	126	10.5	135	0.26	7.68	0.67	2.37	71.49	9.09	13.53	14.62	11.36	Moderate
7.58	2.42	3.49	177	15.66	141	0.79	3.4	0.38	1.9	94.39	7.5	6.14	8.01	8.22	Moderate
7.58	2.42	3.49	177	15.66	141	0.79	3.4	0.38	1.9	94.39	7.5	6.14	8.01	8.22	Moderate
7.58	4.25	3.15	126	10.5	135	0.26	7.68	0.67	2.37	71.49	9.09	13.53	14.62	11.36	Moderate
7.58	2.42	3.49	177	15.66	141	0.79	3.4	0.38	1.9	94.39	7.5	6.14	8.01	8.22	Moderate
7.58	2.42	3.49	177	15.66	141	0.79	3.4	0.38	1.9	94.39	7.5	6.14	8.01	8.22	Moderate
7.58	4.25	3.15	126	10.5	135	0.26	7.68	0.67	2.37	71.49	9.09	13.53	14.62	11.36	Moderate
7.59	2.28	3.61	289	27.37	135	0.34	3.21	0.25	6.12	73.08	9.24	7.1	10.57	17.23	Moderate
7.59	2.28	3.61	289	27.37	135	0.34	3.21	0.25	6.12	73.08	9.24	7.1	10.57	17.23	Moderate
7.6	3.33	3.36	221	20.43	208	1.43	3.96	0.49	6.56	80.82	12.16	12.05	9.53	10.34	Very High
7.6	3.33	3.36	221	20.43	208	1.43	3.96	0.49	6.56	80.82	12.16	12.05	9.53	10.34	Very High
7.6	2.44	0.39	57	11.59	56	0.57	7.12	0.22	1.94	75.53	15.39	6.59	18.79	6.27	Low
7.6	2.44	0.39	57	11.59	56	0.57	7.12	0.22	1.94	75.53	15.39	6.59	18.79	6.27	Low
7.6	2.44	0.39	17	9.45	16	0.57	5.12	0.22	1.94	45.53	8.54	6.59	8.59	6.27	Very Low
7.6	2.44	1.39	157	21.59	156	1.57	7.12	0.22	1.94	75.53	15.39	6.59	18.79	6.27	Moderate
7.6	2.44	1.39	157	21.59	156	1.57	7.12	0.22	1.94	75.53	15.39	6.59	18.79	6.27	Moderate
7.6	2.44	1.39	157	21.59	156	1.57	7.12	0.22	1.94	75.53	15.39	6.59	18.79	6.27	Moderate
7.6	2.44	1.39	157	21.59	156	1.57	7.12	0.22	1.94	75.53	15.39	6.59	18.79	6.27	Moderate
7.62	1.07	0.67	39	11.39	56	1.38	5.82	0.44	5.8	67.59	8.52	8.39	8.23	5.73	Low
7.62	0.99	3.83	88	19.25	15	0.53	5.32	0.25	2.12	64.64	11.57	9.18	4.39	9.95	Low
7.62	1.07	0.67	39	11.39	56	1.38	5.82	0.44	5.8	67.59	8.52	8.39	8.23	5.73	Low
7.62	0.99	3.83	88	19.25	15	0.53	5.32	0.25	2.12	64.64	11.57	9.18	4.39	9.95	Low
7.62	0.99	3.83	28	9.25	15	0.53	2.32	0.25	2.12	54.64	6.57	9.18	3.39	5.95	Very Low
7.62	1.07	0.67	29	8.39	26	0.38	3.82	0.44	5.8	47.59	8.52	2.39	5.23	2.73	Very Low
7.62	1.07	0.67	29	8.39	26	0.38	3.82	0.44	5.8	47.59	8.52	2.39	5.23	2.73	Very Low
7.62	0.99	3.83	28	9.25	15	0.53	2.32	0.25	2.12	54.64	6.57	9.18	3.39	5.95	Very Low
7.62	1.07	0.67	439	21.39	156	1.38	5.82	0.44	5.8	77.59	12.52	8.39	10.66	5.73	Moderate
7.62	0.99	3.83	188	29.25	100	0.53	5.32	0.25	2.12	84.64	11.57	9.18	4.39	9.95	Moderate
7.62	0.99	3.83	188	29.25	100	0.53	5.32	0.25	2.12	84.64	11.57	9.18	4.39	9.95	Moderate
7.62	1.07	0.67	439	21.39	156	1.38	5.82	0.44	5.8	77.59	12.52	8.39	10.66	5.73	Moderate
7.62	0.99	3.83	188	29.25	100	0.53	5.32	0.25	2.12	84.64	11.57	9.18	4.39	9.95	Moderate
7.62	0.99	3.83	188	29.25	100	0.53	5.32	0.25	2.12	84.64	11.57	9.18	4.39	9.95	Moderate
7.64	3.77	6.26	332	36.54	196	1.57	8.95	0.34	1.36	79.89	7.31	7.64	14.62	17.27	Very High
7.64	3.77	6.26	332	36.54	196	1.57	8.95	0.34	1.36	79.89	7.31	7.64	14.62	17.27	Very High
7.64	3.77	6.26	332	36.54	196	1.57	8.95	0.34	1.36	79.89	7.31	7.64	14.62	17.27	Very High
7.64	0.52	2.39	39	19.36	73	0.17	2.09	0.32	4.82	65.78	11.88	12.2	6.05	7.24	Low
7.64	0.52	2.39	39	19.36	73	0.17	2.09	0.32	4.82	65.78	11.88	12.2	6.05	7.24	Low
7.64	0.52	2.39	19	10.36	23	0.17	2.09	0.32	4.82	65.78	4.88	12.2	6.05	7.24	Very Low
7.65	2.73	4.69	336	38.7	220	1.96	5.47	0.42	1.52	98.95	14.96	7.38	8.65	16.47	Very High
7.65	0.61	6.36	394	27.82	378	0.55	8.24	0.79	6.5	73.43	14.75	10.64	19.95	21.31	Very High
7.65	2.73	4.69	336	38.7	220	1.96	5.47	0.42	1.52	98.95	14.96	7.38	8.65	16.47	Very High
7.65	0.61	6.36	394	27.82	378	0.55	8.24	0.79	6.5	73.43	14.75	10.64	19.95	21.31	Very High
7.65	2.73	4.69	336	38.7	220	1.96	5.47	0.42	1.52	98.95	14.96	7.38	8.65	16.47	Very High
7.66	1.84	2.57	352	46.02	209	0.6	8.43	0.23	2.53	84.03	12.3	7.18	10.97	18.8	Very High
7.66	1.84	2.57	352	46.02	209	0.6	8.43	0.23	2.53	84.03	12.3	7.18	10.97	18.8	Very High
7.67	1.62	3.04	378	11.15	330	1.58	5.62	0.79	4.24	76.8	10.58	6.63	2.07	3.04	Moderate
7.67	1.62	3.04	378	11.15	330	1.58	5.62	0.79	4.24	76.8	10.58	6.63	2.07	3.04	Moderate
7.69	2.76	4.29	12	12.74	14	0.86	3.23	0.79	2.62	35.71	9.86	6.36	4.58	8.61	Low
7.69	2.76	4.29	12	12.74	14	0.86	3.23	0.79	2.62	35.71	9.86	6.36	4.58	8.61	Low
